customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15573171,695,Spain,Male,63,1,146202,1,1,1,126688,Churn
15736769,663,France,Female,27,9,0,2,1,0,150850,Retention
15763381,496,France,Male,30,0,90963,1,0,1,27802,Retention
15814430,747,Spain,Male,41,9,0,1,1,0,32430,Churn
15638607,546,France,Female,52,2,0,1,1,0,137332,Churn
15737133,706,Spain,Male,68,4,114386,1,1,1,28601,Retention
15613945,472,France,Female,26,5,0,2,1,0,108411,Retention
15659937,703,France,Female,40,7,0,2,0,1,122518,Retention
15765287,850,France,Female,38,2,0,2,1,0,9015,Retention
15661723,667,Spain,Male,71,4,137260,1,0,1,94433,Churn
15766064,559,France,Male,33,9,111060,2,1,0,110371,Retention
15649616,636,Spain,Male,60,7,124447,1,1,1,141364,Churn
15719017,672,France,Female,34,8,0,2,1,1,16245,Retention
15720919,667,France,Male,42,7,0,1,0,1,108348,Churn
15706706,648,Germany,Male,33,7,135310,2,0,1,171668,Retention
15709653,497,France,Male,32,8,0,2,1,0,67364,Retention
15805104,743,France,Female,73,6,0,2,0,1,107867,Retention
15622442,619,France,Male,29,5,0,2,1,0,194310,Retention
15572801,639,Spain,Male,34,5,139393,2,0,0,33950,Retention
15767598,540,Spain,Male,28,8,0,2,0,0,197588,Retention
15757897,766,France,Female,26,3,104258,1,1,1,428,Retention
15568104,749,France,Female,26,6,0,2,0,1,34948,Retention
15763414,655,Germany,Male,32,9,113447,1,1,0,82084,Retention
15732265,630,France,Male,33,9,0,2,1,0,64804,Retention
15621974,778,Germany,Female,33,4,111063,2,1,0,83556,Retention
15803947,757,Germany,Female,30,6,161378,1,0,0,71926,Churn
15720706,529,Spain,Female,39,2,82766,1,1,1,122925,Retention
15759290,620,Spain,Male,29,9,0,2,1,0,13133,Retention
15651664,615,France,Female,61,1,104267,1,1,0,62845,Churn
15795132,735,France,Female,25,3,91718,1,0,0,28411,Retention
15811565,705,Spain,Female,47,3,63488,1,0,1,28640,Churn
15713774,644,Spain,Female,46,6,12459,1,0,0,156787,Churn
15691840,505,Germany,Female,37,6,159863,2,0,1,125307,Retention
15682021,471,Germany,Male,23,6,104592,2,1,0,131736,Retention
15612931,722,Spain,Female,50,4,132088,1,1,1,128262,Retention
15676707,577,Spain,Female,39,4,0,2,1,0,91366,Retention
15601383,744,Spain,Male,44,5,120654,1,1,0,82290,Retention
15662662,573,France,Female,30,6,0,2,1,0,66190,Retention
15752694,653,France,Female,32,4,83772,1,0,1,23920,Retention
15590683,660,France,Female,31,6,172325,1,0,1,45438,Retention
15773591,787,France,Male,46,7,117685,2,1,1,93360,Retention
15723620,617,France,Male,41,7,0,2,0,1,14496,Retention
15671779,567,France,Male,39,5,0,2,0,0,168521,Retention
15672966,682,Spain,Female,64,9,0,2,1,1,103318,Retention
15624667,684,France,Male,35,6,135871,1,1,1,87219,Retention
15812888,447,France,Male,41,3,0,4,1,1,197490,Churn
15724154,625,Germany,Female,49,4,128504,1,1,0,126812,Churn
15749540,585,France,Male,36,7,0,2,1,0,94283,Retention
15621063,516,France,Female,42,8,56228,1,1,0,46857,Retention
15661626,732,Germany,Female,45,6,98792,1,1,0,81491,Churn
15698703,628,Germany,Male,40,5,181768,2,1,1,129107,Retention
15801431,682,Spain,Female,48,9,101198,1,1,1,49732,Retention
15649451,746,France,Male,25,9,0,2,0,1,88728,Retention
15626156,655,France,Female,60,3,0,2,1,1,86981,Retention
15606158,644,France,Female,39,9,0,1,1,0,3740,Retention
15589496,778,France,Male,34,5,139064,2,0,0,67949,Retention
15730345,617,France,Female,35,2,104508,1,1,1,147636,Retention
15572038,660,Germany,Male,35,9,113948,1,1,0,188891,Churn
15643439,537,France,Male,47,10,0,2,0,1,25482,Retention
15604158,554,France,Female,39,10,0,2,1,1,18391,Retention
15657396,806,France,Male,31,9,0,2,0,1,140168,Retention
15709478,611,Germany,Male,37,1,117524,2,0,1,161064,Retention
15628824,665,France,Female,37,5,160389,1,0,1,183542,Retention
15814519,648,France,Female,37,7,0,2,1,0,194238,Retention
15636520,692,France,Male,27,1,125547,1,0,0,7900,Retention
15794414,507,Spain,Male,46,6,92783,1,1,1,51424,Retention
15643671,696,Germany,Male,49,5,97036,2,1,0,152450,Churn
15700650,681,France,Male,34,3,0,2,0,0,55816,Retention
15680224,687,France,Female,26,6,0,2,1,1,32909,Retention
15784286,641,Spain,Male,40,5,102145,1,1,1,100637,Retention
15693996,507,France,Female,33,1,113452,1,0,0,142911,Retention
15764343,688,Spain,Female,46,8,155681,1,1,0,26287,Retention
15704168,535,Germany,Male,38,8,127475,1,0,0,60775,Churn
15680197,701,France,Male,41,10,0,2,1,1,146257,Retention
15633729,488,France,Male,43,10,112751,1,1,1,28332,Retention
15577683,539,France,Female,29,4,0,2,1,1,100919,Retention
15800746,674,France,Male,45,7,144889,1,1,1,102591,Churn
15788686,538,Spain,Male,40,8,0,2,1,1,25554,Retention
15742798,829,France,Female,22,7,150126,1,1,0,152107,Churn
15596647,768,France,Male,54,8,69712,1,1,1,69381,Retention
15756070,585,Spain,Female,44,4,0,2,0,1,101728,Retention
15775116,581,France,Male,31,3,0,2,0,0,89040,Retention
15575428,682,Germany,Female,35,2,117438,2,1,1,16910,Retention
15654074,653,France,Male,38,8,119315,1,1,0,150468,Retention
15695872,712,France,Female,30,1,89571,1,1,1,177613,Retention
15568885,620,Germany,Female,34,8,102251,1,1,0,120672,Retention
15725036,709,France,Male,42,9,118546,1,0,1,77142,Retention
15632665,832,France,Male,61,2,0,1,0,1,127804,Churn
15571476,635,Spain,Male,38,0,103257,1,0,0,158344,Retention
15776850,749,Spain,Female,43,1,124209,1,1,1,167179,Retention
15623649,629,Spain,Male,32,3,0,2,1,1,15404,Retention
15751131,836,Spain,Female,41,7,150302,1,1,1,156036,Retention
15688128,542,Spain,Male,34,8,108653,1,0,1,144725,Retention
15678412,645,France,Female,45,8,85325,1,0,0,22558,Retention
15770291,844,France,Female,29,8,0,2,0,0,147342,Retention
15583392,747,Germany,Male,37,9,135776,3,1,0,85470,Churn
15690731,645,France,Male,40,6,131411,1,1,1,194656,Retention
15697948,752,Spain,Female,36,3,0,2,1,1,48505,Retention
15608328,760,Spain,Female,41,6,0,2,0,0,101491,Retention
15766378,714,Germany,Female,45,9,106431,2,1,1,164117,Retention
15600813,717,France,Male,50,9,90305,1,1,1,124626,Retention
15706217,645,Germany,Male,28,7,117466,2,1,1,34490,Retention
15601417,681,France,Male,32,3,148884,2,1,1,90967,Retention
15610972,681,Germany,Female,44,4,91115,2,0,0,24208,Churn
15674620,679,Germany,Female,37,8,77373,2,0,1,174873,Retention
15785350,528,Spain,Male,23,7,104744,1,1,0,170262,Retention
15749119,710,France,Female,31,3,0,2,1,1,112289,Retention
15756535,733,Germany,Male,39,5,91538,1,1,1,93783,Retention
15700965,724,France,Female,32,6,0,2,1,1,150026,Retention
15791851,726,France,Female,34,0,185734,1,1,1,102036,Retention
15717156,520,France,Male,30,3,143396,2,1,1,898,Retention
15740846,556,France,Male,40,5,125909,1,1,1,95124,Retention
15573284,579,France,Female,45,2,0,2,0,0,11514,Retention
15729083,674,France,Male,36,2,154525,1,0,1,27468,Retention
15611612,570,France,Female,29,0,0,1,1,0,37092,Retention
15694381,631,France,Male,51,8,100654,1,1,0,171587,Retention
15651737,623,Spain,Male,44,1,83325,1,0,1,80828,Retention
15663168,665,France,Male,35,8,110934,1,1,0,169287,Retention
15643426,523,Spain,Female,36,8,113680,1,0,0,13197,Retention
15618245,706,Germany,Male,31,1,117020,2,1,0,54439,Retention
15717527,619,France,Female,49,9,145359,1,1,0,38186,Retention
15793478,593,Germany,Female,39,8,151391,1,1,0,27274,Churn
15642248,608,Spain,Male,66,8,123935,1,1,1,65758,Retention
15640377,526,France,Female,36,0,0,2,1,0,97767,Retention
15723950,684,Spain,Male,40,2,70291,1,1,1,115468,Churn
15590327,604,Germany,Female,42,10,166031,1,1,0,98293,Retention
15706199,636,Germany,Male,36,6,96643,1,0,0,182059,Retention
15671514,669,Spain,Female,33,8,0,2,0,1,128538,Retention
15727041,624,France,Male,71,7,0,2,1,1,108841,Retention
15738063,631,France,Male,29,2,0,2,1,1,18581,Retention
15711733,753,France,Male,48,4,0,2,0,1,146821,Retention
15652320,588,France,Male,40,5,0,2,0,0,100727,Retention
15634180,729,Germany,Male,26,4,97268,2,1,0,39356,Retention
15694566,602,France,Female,42,10,0,2,0,0,169921,Churn
15726103,689,Germany,Female,55,1,76296,1,1,0,42364,Churn
15646351,486,Spain,Male,27,7,0,2,1,0,28823,Retention
15730044,809,Germany,Female,42,6,64497,3,0,1,182436,Churn
15795186,562,France,Male,38,5,0,1,1,0,115700,Retention
15784890,763,Spain,Female,32,8,0,2,1,0,16725,Retention
15694125,669,France,Male,57,5,0,2,1,1,56875,Retention
15565891,709,France,Male,39,8,0,2,1,0,56214,Retention
15674254,554,Spain,Female,45,4,0,2,1,1,193412,Retention
15775206,699,France,Male,37,10,0,2,0,0,83263,Retention
15797627,732,Spain,Male,54,0,134249,1,0,1,13404,Retention
15649853,625,France,Female,45,3,0,1,1,1,184474,Churn
15610379,599,France,Male,30,9,105443,1,1,1,121124,Retention
15659800,584,Spain,Female,50,1,0,1,0,1,152567,Churn
15716236,499,France,Male,35,10,0,2,1,0,10722,Retention
15672053,526,Spain,Male,38,2,0,2,0,0,58010,Retention
15663933,625,Germany,Female,35,5,86147,2,1,0,163440,Churn
15814236,537,Spain,Female,38,1,96939,1,1,1,102606,Retention
15583597,696,Spain,Male,47,1,106758,1,1,1,80591,Retention
15607395,679,France,Female,33,9,112528,2,1,0,177362,Retention
15694556,684,France,Male,60,2,116563,1,1,0,120257,Churn
15744109,850,France,Male,32,4,0,1,1,1,180622,Retention
15800688,495,Spain,Female,42,7,0,2,0,0,130404,Retention
15810878,537,Spain,Female,38,6,141786,1,0,1,147797,Retention
15587835,850,France,Male,41,3,136416,1,0,1,57844,Retention
15763515,513,France,Male,30,5,0,2,1,0,162523,Retention
15725882,618,Germany,Female,40,1,133245,2,1,1,54495,Retention
15788022,802,Germany,Female,41,4,90757,2,0,1,169183,Retention
15663917,547,France,Male,43,1,92350,1,0,1,80262,Retention
15656865,613,Germany,Male,69,9,78778,1,0,1,8751,Retention
15667971,592,Germany,Female,34,6,102143,2,1,1,102628,Retention
15800366,546,France,Male,29,5,0,1,1,1,94823,Retention
15717231,721,Germany,Male,37,4,98459,1,0,0,90821,Retention
15643188,671,Germany,Female,47,7,114603,2,1,0,153194,Churn
15671351,624,Spain,Male,35,2,0,2,1,0,87310,Retention
15573628,751,Germany,Female,51,7,148074,1,1,0,146411,Churn
15698953,636,Spain,Male,36,1,0,3,1,1,74048,Churn
15753888,607,Spain,Female,62,8,108004,1,1,1,23386,Churn
15737961,509,Germany,Female,29,0,107712,2,1,1,92898,Retention
15801701,653,Spain,Male,35,9,0,2,1,1,45956,Retention
15684419,709,Spain,Female,37,8,0,3,1,0,71738,Retention
15794266,559,France,Male,32,9,145303,1,1,0,103560,Retention
15810711,684,Germany,Male,37,4,138476,2,1,1,52367,Retention
15771270,635,France,Female,27,8,127471,1,1,1,152916,Churn
15607786,709,France,Male,26,6,156551,1,0,1,4410,Retention
15624519,656,Germany,Female,49,9,97092,1,1,0,74771,Churn
15799910,793,France,Male,32,2,0,2,1,0,193817,Churn
15602479,609,Spain,Male,37,5,129312,1,1,1,26793,Retention
15617419,618,Germany,Female,29,10,100315,2,1,1,32526,Retention
15657603,850,France,Female,35,6,81684,1,1,0,824,Retention
15570379,669,Spain,Male,51,3,88827,1,0,0,85250,Churn
15772996,594,Germany,Male,40,0,152092,2,1,1,83508,Retention
15729574,616,Spain,Male,71,4,0,2,1,1,173599,Retention
15737267,676,France,Female,49,1,0,1,1,0,79342,Churn
15799128,608,Spain,Female,38,9,102406,1,0,1,57600,Retention
15813327,710,France,Male,21,4,109130,2,1,1,56191,Retention
15711921,695,France,Male,29,5,0,2,1,1,6770,Retention
15654300,530,Germany,Male,33,9,75242,1,0,1,101694,Retention
15569945,509,Spain,Male,29,1,0,2,1,0,69113,Retention
15569666,517,France,Female,45,4,0,1,0,0,172674,Churn
15681887,758,Germany,Male,33,0,129142,2,1,1,26606,Retention
15608873,665,France,Male,51,2,0,1,0,0,53353,Retention
15762091,631,Germany,Female,22,6,139129,1,1,1,63747,Retention
15722053,576,Spain,Male,33,3,0,2,0,1,190112,Retention
15782100,544,Spain,Male,22,3,66483,1,0,1,110317,Retention
15765300,596,Germany,Male,40,5,62389,3,1,0,148623,Churn
15743570,481,France,Female,34,5,0,2,1,1,125253,Retention
15608541,498,France,Male,46,1,91857,1,1,0,101954,Churn
15750671,512,Spain,Male,31,6,0,2,1,0,168462,Retention
15813659,594,France,Female,56,7,0,1,1,0,26215,Churn
15757867,570,France,Female,30,10,176173,1,1,0,97045,Churn
15652914,721,Spain,Male,38,7,0,1,0,1,53534,Retention
15723818,453,France,Female,37,4,131834,2,1,0,8949,Retention
15713819,562,France,Male,48,3,92347,1,1,1,163116,Retention
15656484,682,France,Male,40,4,0,2,1,1,140745,Retention
15778515,748,France,Male,40,3,95297,1,0,0,171515,Retention
15803840,729,France,Female,32,9,0,2,0,0,150803,Retention
15735339,663,France,Male,39,4,0,1,1,0,76884,Retention
15600392,735,France,Female,53,8,123845,2,0,1,170454,Churn
15625740,627,Germany,Male,62,3,143426,2,1,1,143104,Retention
15663817,713,France,Male,46,5,0,1,1,1,55701,Retention
15734461,562,Germany,Male,31,2,112708,1,0,1,186370,Retention
15780142,632,France,Male,43,2,100013,1,1,0,24275,Retention
15709920,479,France,Female,33,2,208165,1,0,0,50774,Churn
15684248,658,Spain,Male,21,7,0,2,0,1,154279,Retention
15643158,598,France,Female,40,9,0,1,1,0,68462,Churn
15693902,597,France,Male,19,2,0,2,1,1,91036,Retention
15578307,512,France,Female,33,6,121685,2,1,1,83681,Retention
15585379,704,France,Male,39,2,111525,1,1,0,199484,Retention
15758510,474,France,Male,26,6,0,2,0,0,152491,Retention
15692918,604,Germany,Male,36,10,113546,1,1,1,134875,Retention
15705301,683,France,Male,41,6,95696,2,1,1,184366,Retention
15718231,537,France,Male,28,0,88963,2,1,1,189839,Retention
15567991,794,Spain,Male,31,0,144880,2,0,1,175643,Retention
15772650,732,France,Male,55,9,136576,1,0,1,3268,Churn
15574795,495,France,Female,38,2,63093,1,1,1,47089,Retention
15706036,552,Germany,Male,38,10,132271,2,1,1,46562,Retention
15723856,602,France,Female,29,3,88814,2,1,1,62487,Retention
15812920,607,Germany,Male,40,5,90594,1,0,1,181598,Retention
15691287,675,Germany,Female,33,0,141816,1,1,0,64815,Churn
15804797,443,France,Female,54,3,138547,1,1,1,70196,Churn
15708650,727,France,Female,31,2,52192,2,0,1,160383,Retention
15712777,482,France,Male,38,4,124976,1,1,0,35848,Retention
15786469,686,France,Female,34,1,0,2,1,0,87278,Retention
15669219,588,Germany,Male,35,3,104356,1,1,0,94498,Retention
15641004,605,Spain,Female,48,10,150315,1,0,1,133486,Retention
15648067,583,France,Male,39,1,129299,2,1,0,73107,Retention
15704014,738,Germany,Male,37,7,140950,2,1,0,195333,Retention
15645136,744,Spain,Male,30,1,128065,1,1,0,121525,Retention
15709604,781,France,Male,23,2,107433,1,1,0,173843,Retention
15713637,699,France,Male,34,2,117468,1,1,0,185227,Retention
15793901,639,France,Female,27,2,0,2,0,0,125244,Retention
15569759,583,France,Female,27,4,0,3,1,0,163113,Retention
15712930,587,France,Male,42,1,0,1,0,0,123006,Retention
15586504,694,France,Male,40,9,0,2,1,0,40463,Retention
15677317,570,France,Female,29,4,153040,1,1,1,131363,Churn
15664270,692,Germany,Male,45,6,142084,4,1,0,188305,Churn
15731519,511,France,Female,30,5,0,2,1,0,143994,Retention
15745623,788,France,Male,32,4,112079,1,0,0,89368,Retention
15813862,526,Spain,Male,66,7,132044,2,1,1,158365,Retention
15641934,749,Spain,Female,46,9,66582,1,1,0,78753,Churn
15713043,691,France,Female,33,6,0,2,1,1,100408,Retention
15700749,481,France,Female,39,6,0,1,1,1,24677,Retention
15697567,752,France,Male,33,4,0,2,1,1,39570,Retention
15715414,658,France,Female,38,6,102895,1,0,0,155665,Retention
15639530,679,Spain,Male,42,2,0,1,1,1,168294,Retention
15726058,754,Germany,Male,27,7,117578,2,0,1,87908,Retention
15725665,679,France,Male,47,10,198546,2,1,0,191198,Churn
15698872,633,Spain,Female,39,2,0,2,0,0,191207,Retention
15812184,674,France,Female,31,1,0,1,1,0,128954,Retention
15742609,600,Germany,Male,28,2,116623,1,0,1,59905,Retention
15815043,645,Spain,Male,49,8,0,2,1,0,162012,Retention
15640648,698,France,Male,36,6,0,2,0,1,19231,Retention
15627203,508,Spain,Male,54,10,0,1,1,1,175749,Retention
15786196,555,France,Female,44,3,105770,3,1,0,60533,Churn
15612095,751,France,Female,48,9,0,1,1,0,137508,Churn
15674368,738,France,Female,39,1,94435,2,0,1,189430,Retention
15783477,706,Germany,Female,39,8,112889,1,0,1,6723,Retention
15757559,595,France,Female,53,7,0,2,1,0,41371,Churn
15591036,577,Germany,Female,43,3,127940,1,0,0,125140,Churn
15761241,578,Germany,Female,36,8,129745,1,1,1,143683,Retention
15695078,699,France,Male,32,3,0,2,1,1,170770,Retention
15645744,826,France,Female,30,5,0,2,0,1,157397,Retention
15566988,656,Germany,Female,46,7,141535,1,1,0,50595,Churn
15749300,556,France,Female,47,2,139914,1,1,1,50390,Retention
15594340,569,France,Male,41,4,120243,1,1,0,163150,Churn
15607065,765,France,Male,34,9,91835,1,0,0,138280,Retention
15778089,544,Spain,Male,37,2,0,2,0,0,135067,Retention
15773723,588,Spain,Female,22,9,67178,1,1,1,163534,Churn
15697035,740,Spain,Female,31,8,0,2,0,0,86657,Retention
15679668,850,Spain,Male,38,7,115378,1,0,1,162087,Retention
15709861,766,Germany,Male,30,4,127786,2,1,1,28879,Retention
15791958,849,France,Female,41,6,0,2,1,1,169203,Churn
15791030,612,France,Female,33,0,64900,2,1,0,102426,Retention
15695339,517,Germany,Male,53,0,109172,1,1,0,54676,Churn
15658813,645,France,Female,55,7,0,2,1,1,18369,Retention
15715709,696,Germany,Male,43,4,114091,1,0,1,159888,Retention
15722533,716,France,Female,40,3,0,2,0,1,167636,Retention
15683118,590,France,Male,32,9,0,2,1,0,138889,Retention
15672798,656,France,Female,45,7,145933,1,1,1,199392,Retention
15680112,473,Germany,Female,35,7,131504,1,1,0,189560,Retention
15714575,742,Germany,Female,44,8,107926,1,0,1,17375,Churn
15806808,834,Germany,Female,57,8,112281,3,1,0,140225,Churn
15590637,721,France,Male,41,7,0,2,0,1,61018,Retention
15657535,590,Spain,Male,29,10,0,1,1,1,51907,Churn
15696141,516,Spain,Female,31,7,0,1,1,0,47018,Retention
15811947,850,France,Male,33,0,124781,1,0,1,33700,Retention
15649024,748,France,Female,39,9,132865,1,1,1,59636,Churn
15594928,798,Germany,Female,38,4,129055,1,1,0,157147,Retention
15765532,612,Germany,Male,76,6,96166,1,1,1,191393,Retention
15741719,540,France,Female,40,3,165298,1,0,1,199862,Retention
15665629,719,Spain,Female,33,7,0,2,1,0,20016,Retention
15728917,598,France,Male,48,6,120682,1,1,0,30635,Churn
15762993,796,Spain,Male,32,5,102773,2,0,1,117832,Retention
15571193,579,Germany,Male,42,0,144386,1,1,1,22497,Churn
15653521,850,Germany,Female,40,7,104449,1,1,1,747,Retention
15802220,599,Spain,Male,35,6,137102,1,0,0,76870,Retention
15644132,724,France,Female,30,9,142475,1,1,1,107848,Retention
15600832,508,France,Female,43,9,0,1,1,0,103726,Retention
15797919,773,Spain,Male,37,2,103195,2,1,0,178268,Retention
15603743,526,France,Male,28,1,112070,1,0,1,126281,Retention
15579714,542,France,Female,29,7,0,2,0,1,196651,Retention
15634295,470,France,Male,35,1,96473,1,0,0,5962,Retention
15786680,805,Spain,Male,37,5,0,2,1,0,21928,Retention
15623499,548,Germany,Male,49,9,108437,1,0,0,127022,Churn
15691823,672,France,Male,37,5,153195,1,1,1,162763,Retention
15809279,773,France,Male,45,8,96877,1,1,1,113950,Retention
15758039,614,France,Male,44,6,0,2,0,1,104930,Retention
15807163,537,France,Female,38,10,0,1,0,0,52337,Churn
15631639,704,France,Female,40,6,95452,1,0,1,179964,Retention
15713770,586,Spain,Male,41,3,63873,1,1,0,83753,Retention
15698167,677,France,Female,24,0,148298,2,0,0,182913,Retention
15781710,558,Spain,Female,31,7,0,2,1,0,166720,Retention
15801296,634,Germany,Female,37,7,143258,2,1,0,192721,Retention
15704378,655,Germany,Male,37,9,121342,1,1,1,180241,Retention
15767891,619,Germany,Female,28,6,99152,2,1,0,48475,Retention
15640667,662,France,Female,41,4,0,2,1,0,126551,Retention
15702145,705,Spain,Male,33,7,68423,1,1,1,64872,Retention
15679738,527,Spain,Female,35,8,0,1,1,0,98031,Churn
15636634,630,Germany,Female,25,7,79656,1,1,0,93524,Retention
15809227,850,France,Male,35,2,0,2,1,1,56991,Retention
15601811,668,France,Female,53,10,110240,1,0,0,183980,Churn
15625494,573,France,Female,32,9,125321,2,1,1,130234,Retention
15723737,680,France,Male,27,3,0,1,1,0,32454,Retention
15682955,758,France,Female,32,2,84378,1,1,1,75396,Retention
15758856,597,France,Male,45,7,0,2,0,0,167756,Retention
15746065,580,Germany,Male,35,10,136281,2,1,1,24799,Retention
15783865,622,France,Male,59,5,119380,1,1,1,60429,Retention
15745455,638,Germany,Male,62,4,108716,2,1,1,74241,Retention
15583033,640,France,Female,20,4,0,2,0,1,78310,Retention
15644212,644,Spain,Male,28,0,0,2,1,0,119419,Retention
15735688,753,France,Female,31,6,106596,1,0,0,91305,Retention
15658577,629,France,Female,37,10,99546,3,0,1,25136,Churn
15606887,775,France,Female,30,5,0,1,1,0,193880,Churn
15783026,701,France,Female,41,2,0,1,1,0,47856,Retention
15579892,708,Spain,Male,19,7,112615,1,1,1,4491,Retention
15802088,521,Spain,Female,22,10,0,1,1,1,101311,Retention
15589323,636,France,Female,24,9,0,2,0,1,38830,Retention
15636395,529,France,Female,31,5,0,2,1,0,26817,Retention
15712772,757,France,Male,28,3,75381,1,1,1,199727,Retention
15700937,767,Spain,Female,24,5,0,2,1,1,67445,Retention
15766659,525,Spain,Male,33,5,0,2,1,0,161002,Retention
15814033,759,Spain,Male,38,1,0,2,1,0,20778,Retention
15783007,520,Germany,Female,45,1,123086,1,1,1,41042,Churn
15654183,738,France,Female,26,3,0,2,1,0,67484,Retention
15609899,548,Spain,Male,37,4,0,1,1,0,121763,Retention
15747323,535,Spain,Male,48,9,109472,1,1,0,157358,Churn
15582591,615,Spain,Male,59,4,155766,1,1,1,110275,Retention
15738835,850,Germany,Male,38,7,101985,2,0,0,43801,Retention
15782404,487,France,Female,34,2,96019,1,0,0,9085,Retention
15697480,731,France,Male,30,7,0,2,0,1,143086,Retention
15697045,726,Spain,Female,35,9,0,2,0,1,100556,Retention
15781234,609,France,Female,35,2,147900,1,1,0,140000,Retention
15579891,714,France,Male,52,4,100755,1,1,1,186775,Retention
15805690,694,Spain,Female,35,7,0,1,1,0,133570,Churn
15612139,786,France,Female,33,0,83036,1,0,1,154990,Churn
15568834,698,Spain,Male,27,6,125427,2,0,0,27654,Retention
15709917,601,France,Female,46,3,98202,1,0,0,137763,Retention
15718843,769,Spain,Male,41,1,72509,1,1,0,25723,Retention
15799494,850,Germany,Male,44,3,140393,2,0,1,186285,Retention
15673439,646,Spain,Female,50,5,142644,2,1,1,142208,Churn
15669011,659,France,Female,44,9,23503,1,0,1,169862,Churn
15581388,487,Spain,Male,33,8,145729,1,1,0,41365,Retention
15743153,740,Germany,Female,40,2,122295,2,1,1,30812,Retention
15579787,686,France,Male,39,4,0,2,1,0,155023,Retention
15759966,612,Spain,Female,36,5,119799,2,1,0,159416,Retention
15601045,655,Spain,Male,37,8,163708,2,0,0,76259,Retention
15764021,617,France,Male,34,1,61687,2,1,0,105965,Retention
15687218,674,France,Female,27,4,79144,1,0,1,50743,Retention
15626452,711,Spain,Male,32,5,0,2,1,1,147720,Retention
15700964,624,Germany,Female,27,7,104848,1,1,1,167387,Retention
15768887,597,Spain,Male,26,5,0,2,0,1,95159,Retention
15735358,682,Spain,Male,46,4,0,1,1,1,4654,Retention
15749472,775,France,Male,45,8,0,1,1,0,130376,Retention
15685872,727,France,Female,29,1,146652,1,1,1,173486,Retention
15760851,629,France,Male,31,6,0,2,1,0,93881,Retention
15734588,684,France,Male,46,0,0,2,1,1,36376,Retention
15784594,549,Germany,Female,37,1,130622,2,1,1,128499,Retention
15606435,593,Germany,Male,69,2,187013,2,0,1,105898,Retention
15790247,536,Spain,Male,40,9,0,2,1,1,11959,Retention
15676433,707,France,Female,36,6,0,1,0,0,98810,Retention
15625905,592,Spain,Male,41,0,0,2,1,0,65906,Retention
15626414,703,France,Male,44,6,98862,1,1,0,151516,Retention
15623220,723,Spain,Female,45,4,0,2,1,0,37214,Retention
15752857,452,Germany,Male,52,1,98443,2,0,0,92033,Retention
15677908,552,Spain,Male,42,4,0,2,0,0,195692,Retention
15773013,633,France,Female,47,0,0,1,1,1,6342,Churn
15623972,479,Germany,Female,23,9,123575,1,0,1,95148,Retention
15738627,768,France,Male,25,6,0,2,1,1,21215,Retention
15643392,742,France,Male,31,4,105239,1,1,1,19700,Retention
15684868,668,Germany,Male,56,9,110993,1,1,0,134396,Churn
15627854,707,Spain,Male,44,3,0,2,1,1,135077,Retention
15669253,754,Spain,Male,39,7,157691,2,1,0,133600,Churn
15758023,544,Germany,Male,47,5,105245,1,0,0,99922,Churn
15574558,718,Spain,Male,32,8,0,2,1,1,41399,Retention
15635256,762,France,Male,31,7,117687,1,1,1,159344,Retention
15680399,772,France,Male,23,2,0,2,1,0,18364,Retention
15674720,691,Germany,Female,37,7,123067,1,1,1,98162,Churn
15580249,502,France,Male,45,0,0,1,0,0,84663,Retention
15675431,563,France,Female,34,6,0,2,0,0,36536,Retention
15698285,676,France,Female,41,4,101457,1,1,1,79101,Retention
15810775,576,Spain,Male,52,2,100549,2,1,1,16644,Retention
15678173,629,Spain,Male,35,4,174588,2,0,1,158420,Retention
15665222,625,Spain,Male,52,8,121161,1,1,0,48988,Retention
15803908,628,France,Male,45,9,0,2,1,1,96862,Retention
15586039,471,Germany,Female,36,5,90063,2,1,1,96366,Retention
15802570,811,France,Female,45,5,0,2,1,1,146123,Retention
15781451,504,France,Male,42,3,134936,2,0,0,135178,Retention
15721019,687,France,Female,24,3,110495,1,1,0,158615,Retention
15738588,660,Germany,Female,37,2,133200,1,0,0,71433,Retention
15730657,548,France,Female,41,4,82596,1,0,1,55672,Retention
15739292,609,Germany,Male,31,9,103837,1,1,1,150218,Retention
15725945,659,Spain,Female,42,2,0,1,0,0,162734,Churn
15813159,526,France,Male,52,8,93590,1,0,1,21228,Churn
15636820,725,Germany,Male,40,8,104149,1,1,0,62027,Retention
15603880,519,Germany,Male,38,1,114141,1,1,1,60988,Churn
15619494,562,Germany,Female,31,9,117153,1,1,1,108675,Retention
15596992,482,Germany,Male,45,7,156353,1,1,0,72643,Churn
15735025,535,Spain,Male,37,3,175534,2,1,1,9241,Retention
15730759,561,France,Female,27,9,135637,1,1,0,153080,Churn
15752912,661,France,Female,30,7,0,2,1,0,72196,Retention
15711316,771,France,Male,27,2,0,2,1,1,199527,Retention
15738785,545,France,Male,26,7,0,2,0,1,156598,Retention
15777896,850,Germany,Female,33,2,83415,1,0,1,74917,Retention
15628963,601,Germany,Male,43,3,141859,2,1,1,111249,Retention
15742126,712,Germany,Male,38,7,132767,2,1,1,59115,Retention
15575623,589,France,Female,31,10,110635,1,1,0,148218,Retention
15741652,600,Spain,Male,37,8,177657,1,1,1,77142,Retention
